ShipmentID,Shipment date,Shipment Year,Shipment Month,Shipment Day,Shipment Mode,Shipment Days - Scheduled,Delay Shipment
5036,2016-03-15,2016,3,15,Second Class,2,Late
5037,2016-11-07,2016,11,7,Same Day,3,Late
5038,2015-01-06,2015,1,6,Same Day,3,On time
5039,2015-09-06,2015,9,6,Same Day,3,On time
5040,2016-01-13,2016,1,13,Second Class,2,Late
5041,2016-03-19,2016,3,19,Second Class,2,Late
5042,2016-03-28,2016,3,28,Second Class,2,Late
5043,2015-03-03,2015,3,3,First Class,1,Late
5044,2015-07-28,2015,7,28,First Class,1,Late
5045,2017-06-10,2017,6,10,Second Class,2,Late
5046,2017-07-30,2017,7,30,Second Class,2,Late
5047,2015-01-12,2015,1,12,Second Class,2,Late
5048,2016-10-05,2016,10,5,Second Class,2,Late
5049,2017-01-07,2017,1,7,Same Day,3,On time
5050,2017-04-02,2017,4,2,Same Day,3,Late
5051,2017-03-31,2017,3,31,Same Day,3,On time
5052,2017-10-03,2017,10,3,Same Day,3,Late
5053,2015-02-05,2015,2,5,Second Class,2,On time
5054,2015-02-07,2015,2,7,Second Class,2,On time
5055,2015-02-16,2015,2,16,Second Class,2,On time
5056,2016-07-16,2016,7,16,First Class,1,Late
5057,2016-08-09,2016,8,9,First Class,1,Late
5058,2016-10-03,2016,10,3,First Class,1,Late
5059,2017-04-02,2017,4,2,First Class,1,Late
5060,2017-05-11,2017,5,11,Standard Class,4,On time
5061,2017-06-04,2017,6,4,First Class,1,Late
5062,2015-01-06,2015,1,6,Same Day,3,Late
5063,2015-02-16,2015,2,16,First Class,1,Late
5064,2015-04-14,2015,4,14,Same Day,3,Late
5065,2015-05-06,2015,5,6,First Class,1,On time
5066,2015-03-02,2015,3,2,Standard Class,4,On time
5067,2017-04-15,2017,4,15,Same Day,3,On time
5068,2015-05-06,2015,5,6,Second Class,2,Late
5069,2015-04-11,2015,4,11,Second Class,2,On time
5070,2017-02-03,2017,2,3,Second Class,2,Late
5071,2017-06-24,2017,6,24,Same Day,3,On time
5072,2015-10-31,2015,10,31,First Class,1,Late
5073,2015-12-23,2015,12,23,First Class,1,Late
5074,2016-02-28,2016,2,28,First Class,1,Late
5075,2016-07-31,2016,7,31,First Class,1,Late
5076,2016-09-15,2016,9,15,First Class,1,Late
5077,2016-11-11,2016,11,11,First Class,1,Late
5078,2017-04-04,2017,4,4,First Class,1,Late
5079,2015-01-11,2015,1,11,Second Class,2,Late
5080,2015-10-16,2015,10,16,Second Class,2,Late
5081,2016-01-06,2016,1,6,Second Class,2,Late
5082,2015-06-06,2015,6,6,Standard Class,4,On time
5083,2016-11-20,2016,11,20,Standard Class,4,On time
5084,2017-08-06,2017,8,6,Standard Class,4,On time
5085,2017-08-28,2017,8,28,Standard Class,4,On time
5086,2015-02-06,2015,2,6,Standard Class,4,Late
5087,2016-07-13,2016,7,13,Second Class,2,Late
5088,2016-07-13,2016,7,13,First Class,1,Late
5089,2016-07-24,2016,7,24,Same Day,3,Late
5090,2016-08-21,2016,8,21,Second Class,2,Late
5091,2016-08-22,2016,8,22,First Class,1,Late
5092,2015-05-13,2015,5,13,Same Day,3,On time
5093,2015-07-08,2015,7,8,Same Day,3,On time
5094,2016-08-29,2016,8,29,Same Day,3,On time
5095,2016-12-15,2016,12,15,Standard Class,4,On time
5096,2017-04-25,2017,4,25,Second Class,2,On time
5097,2015-05-17,2015,5,17,First Class,1,Late
5098,2015-10-07,2015,10,7,Same Day,3,On time
5099,2016-06-08,2016,6,8,Same Day,3,On time
5100,2017-02-23,2017,2,23,Second Class,2,Late
5101,2016-06-29,2016,6,29,Second Class,2,Late
5102,2015-10-19,2015,10,19,Second Class,2,On time
5103,2017-01-29,2017,1,29,Second Class,2,On time
5104,2015-06-12,2015,6,12,Standard Class,4,Late
5105,2015-07-12,2015,7,12,Standard Class,4,Late
5106,2015-07-17,2015,7,17,Standard Class,4,Late
5107,2017-06-01,2017,6,1,Standard Class,4,Late
5108,2015-10-29,2015,10,29,Standard Class,4,On time
5109,2016-08-23,2016,8,23,Standard Class,4,On time
5110,2017-03-14,2017,3,14,Standard Class,4,Late
5111,2017-07-16,2017,7,16,Standard Class,4,Late
5112,2016-07-18,2016,7,18,Standard Class,4,On time
5113,2017-03-10,2017,3,10,Standard Class,4,On time
5114,2015-10-03,2015,10,3,Standard Class,4,Late
5115,2016-11-16,2016,11,16,Standard Class,4,Late
5116,2017-01-17,2017,1,17,Standard Class,4,Late
5117,2015-08-19,2015,8,19,Second Class,2,Late
5118,2016-05-04,2016,5,4,Same Day,3,On time
5119,2016-04-14,2016,4,14,Second Class,2,Late
5120,2016-09-23,2016,9,23,Same Day,3,On time
5121,2016-07-13,2016,7,13,Standard Class,4,On time
5122,2017-12-10,2017,12,10,Standard Class,4,Late
5123,2017-12-09,2017,12,9,First Class,1,Late
5124,2017-12-08,2017,12,8,Second Class,2,On time
5125,2017-12-08,2017,12,8,First Class,1,Late
5126,2017-12-11,2017,12,11,Same Day,3,Late
5127,2017-12-13,2017,12,13,First Class,1,Late
5128,2017-12-13,2017,12,13,Second Class,2,Late
5129,2017-12-11,2017,12,11,Standard Class,4,On time
5130,2017-12-11,2017,12,11,Second Class,2,Late
5131,2017-12-13,2017,12,13,Standard Class,4,Late
5132,2017-12-14,2017,12,14,Standard Class,4,Late
5133,2017-12-10,2017,12,10,First Class,1,Late
5134,2016-09-26,2016,9,26,Standard Class,4,On time
5135,2017-07-12,2017,7,12,Same Day,3,On time
5136,2016-03-08,2016,3,8,Same Day,3,On time
5137,2017-04-28,2017,4,28,Second Class,2,Late
5138,2017-09-10,2017,9,10,Second Class,2,On time
5139,2016-03-07,2016,3,7,Standard Class,4,Late
5140,2015-11-19,2015,11,19,First Class,1,On time
5141,2016-03-01,2016,3,1,Standard Class,4,Late
5142,2015-05-15,2015,5,15,Second Class,2,On time
5143,2015-06-27,2015,6,27,Second Class,2,On time
5144,2015-07-07,2015,7,7,Second Class,2,On time
5145,2015-08-29,2015,8,29,Second Class,2,On time
5146,2016-03-04,2016,3,4,Second Class,2,On time
5147,2016-03-18,2016,3,18,Second Class,2,On time
5148,2017-04-03,2017,4,3,Same Day,3,Late
5149,2017-05-04,2017,5,4,Same Day,3,Late
5150,2017-05-22,2017,5,22,Same Day,3,On time
5151,2017-06-14,2017,6,14,Same Day,3,On time
5152,2017-06-19,2017,6,19,Same Day,3,On time
5153,2017-07-03,2017,7,3,Same Day,3,On time
5154,2017-08-31,2017,8,31,Same Day,3,On time
5155,2015-03-16,2015,3,16,Second Class,2,On time
5156,2015-04-30,2015,4,30,Second Class,2,On time
5157,2015-06-12,2015,6,12,Second Class,2,On time
5158,2015-09-14,2015,9,14,Second Class,2,On time
5159,2017-02-09,2017,2,9,First Class,1,Late
5160,2017-05-11,2017,5,11,First Class,1,Late
5161,2017-07-13,2017,7,13,First Class,1,Late
5162,2017-08-06,2017,8,6,First Class,1,Late
5163,2017-09-22,2017,9,22,First Class,1,Late
5164,2015-05-23,2015,5,23,First Class,1,On time
5165,2016-11-09,2016,11,9,First Class,1,On time
5166,2015-06-11,2015,6,11,Standard Class,4,Late
5167,2015-07-26,2015,7,26,Standard Class,4,Late
5168,2015-08-04,2015,8,4,Standard Class,4,Late
5169,2015-09-02,2015,9,2,Standard Class,4,On time
5170,2017-07-04,2017,7,4,Standard Class,4,Late
5171,2017-08-06,2017,8,6,Standard Class,4,Late
5172,2017-02-16,2017,2,16,Standard Class,4,Late
5173,2016-07-20,2016,7,20,Same Day,3,Late
5174,2016-08-13,2016,8,13,Same Day,3,On time
5175,2016-08-25,2016,8,25,Second Class,2,On time
5176,2015-03-28,2015,3,28,Second Class,2,Late
5177,2015-06-15,2015,6,15,Second Class,2,Late
5178,2017-05-30,2017,5,30,Same Day,3,Late
5179,2017-09-17,2017,9,17,First Class,1,Late
5180,2015-06-23,2015,6,23,Second Class,2,Late
5181,2016-02-07,2016,2,7,Second Class,2,Late
5182,2016-05-22,2016,5,22,Second Class,2,Late
5183,2017-08-11,2017,8,11,Same Day,3,Late
5184,2017-08-25,2017,8,25,Same Day,3,Late
5185,2017-08-26,2017,8,26,Same Day,3,Late
5186,2016-07-16,2016,7,16,Same Day,3,On time
5187,2016-11-14,2016,11,14,Second Class,2,On time
5188,2017-09-14,2017,9,14,Second Class,2,On time
5189,2016-10-17,2016,10,17,First Class,1,Late
5190,2015-05-12,2015,5,12,First Class,1,Late
5191,2015-09-06,2015,9,6,First Class,1,Late
5192,2015-12-15,2015,12,15,Standard Class,4,Late
5193,2016-02-26,2016,2,26,Standard Class,4,On time
5194,2017-05-23,2017,5,23,Same Day,3,Late
5195,2017-09-30,2017,9,30,Same Day,3,Late
5196,2017-10-06,2017,10,6,Standard Class,4,Late
5197,2015-02-28,2015,2,28,Same Day,3,Late
5198,2015-03-05,2015,3,5,Same Day,3,Late
5199,2015-03-10,2015,3,10,Same Day,3,On time
5200,2015-03-16,2015,3,16,Same Day,3,Late
5201,2015-05-29,2015,5,29,Same Day,3,Late
5202,2015-05-30,2015,5,30,Same Day,3,Late
5203,2015-06-29,2015,6,29,Same Day,3,On time
5204,2015-08-05,2015,8,5,Second Class,2,Late
5205,2015-08-27,2015,8,27,Second Class,2,On time
5206,2015-09-30,2015,9,30,Second Class,2,Late
5207,2015-11-07,2015,11,7,Second Class,2,On time
5208,2016-01-03,2016,1,3,Second Class,2,Late
5209,2016-04-13,2016,4,13,Second Class,2,Late
5210,2016-10-27,2016,10,27,First Class,1,Late
5211,2017-03-02,2017,3,2,First Class,1,Late
5212,2015-10-26,2015,10,26,Second Class,2,Late
5213,2017-01-13,2017,1,13,Standard Class,4,On time
5214,2016-03-24,2016,3,24,Standard Class,4,Late
5215,2016-05-22,2016,5,22,Standard Class,4,On time
5216,2015-08-02,2015,8,2,Standard Class,4,On time
5217,2015-09-17,2015,9,17,Standard Class,4,Late
5218,2016-08-18,2016,8,18,Second Class,2,Late
5219,2016-08-22,2016,8,22,Second Class,2,On time
5220,2017-01-07,2017,1,7,First Class,1,Late
5221,2017-01-12,2017,1,12,Second Class,2,Late
5222,2017-06-25,2017,6,25,Same Day,3,On time
5223,2017-08-08,2017,8,8,Second Class,2,Late
5224,2017-08-15,2017,8,15,Second Class,2,On time
5225,2015-03-21,2015,3,21,Second Class,2,Late
5226,2015-10-09,2015,10,9,Second Class,2,Late
5227,2015-12-27,2015,12,27,Same Day,3,On time
5228,2016-06-17,2016,6,17,Same Day,3,On time
5229,2016-09-24,2016,9,24,First Class,1,On time
5230,2015-03-06,2015,3,6,Same Day,3,On time
5231,2017-01-02,2017,1,2,Second Class,2,Late
5232,2017-08-11,2017,8,11,Second Class,2,Late
5233,2015-06-23,2015,6,23,Standard Class,4,Late
5234,2015-12-19,2015,12,19,Standard Class,4,Late
5235,2016-04-07,2016,4,7,Standard Class,4,Late
5236,2015-01-26,2015,1,26,Second Class,2,Late
5237,2015-07-08,2015,7,8,Second Class,2,Late
5238,2015-10-25,2015,10,25,Second Class,2,Late
5239,2015-12-30,2015,12,30,Second Class,2,Late
5240,2016-04-01,2016,4,1,Second Class,2,Late
5241,2016-04-18,2016,4,18,Second Class,2,Late
5242,2016-07-21,2016,7,21,Second Class,2,Late
5243,2017-07-17,2017,7,17,Same Day,3,On time
5244,2016-02-15,2016,2,15,Second Class,2,On time
5245,2017-05-18,2017,5,18,Second Class,2,On time
5246,2017-08-12,2017,8,12,Second Class,2,On time
5247,2015-03-31,2015,3,31,First Class,1,On time
5248,2015-07-12,2015,7,12,First Class,1,On time
5249,2016-04-30,2016,4,30,First Class,1,On time
5250,2016-06-09,2016,6,9,First Class,1,On time
5251,2016-07-06,2016,7,6,First Class,1,On time
5252,2016-12-22,2016,12,22,First Class,1,Late
5253,2015-03-05,2015,3,5,Standard Class,4,Late
5254,2015-05-14,2015,5,14,Second Class,2,Late
5255,2015-09-10,2015,9,10,Second Class,2,Late
5256,2016-01-20,2016,1,20,Second Class,2,Late
5257,2015-02-10,2015,2,10,Same Day,3,On time
5258,2015-06-14,2015,6,14,Same Day,3,On time
5259,2016-06-30,2016,6,30,Same Day,3,On time
5260,2017-07-23,2017,7,23,Same Day,3,On time
5261,2016-07-29,2016,7,29,Second Class,2,Late
5262,2015-01-07,2015,1,7,Second Class,2,Late
5263,2015-05-29,2015,5,29,First Class,1,Late
5264,2015-06-06,2015,6,6,First Class,1,Late
5265,2015-09-23,2015,9,23,First Class,1,Late
5266,2015-10-26,2015,10,26,First Class,1,Late
5267,2015-12-05,2015,12,5,First Class,1,Late
5268,2015-12-29,2015,12,29,First Class,1,Late
5269,2016-09-20,2016,9,20,First Class,1,Late
5270,2017-03-31,2017,3,31,First Class,1,Late
5271,2016-09-23,2016,9,23,Second Class,2,On time
5272,2015-11-04,2015,11,4,Standard Class,4,Late
5273,2015-09-05,2015,9,5,Standard Class,4,Late
5274,2017-05-31,2017,5,31,Standard Class,4,On time
5275,2017-06-09,2017,6,9,Standard Class,4,On time
5276,2015-01-07,2015,1,7,Same Day,3,On time
5277,2015-06-15,2015,6,15,Same Day,3,On time
5278,2015-01-14,2015,1,14,First Class,1,On time
5279,2015-01-27,2015,1,27,First Class,1,Late
5280,2016-03-25,2016,3,25,First Class,1,Late
5281,2016-09-01,2016,9,1,First Class,1,Late
5282,2016-09-17,2016,9,17,First Class,1,Late
5283,2016-12-04,2016,12,4,First Class,1,Late
5284,2017-03-04,2017,3,4,First Class,1,Late
5285,2017-07-25,2017,7,25,First Class,1,Late
5286,2016-07-13,2016,7,13,Second Class,2,On time
5287,2016-07-18,2016,7,18,First Class,1,Late
5288,2016-07-26,2016,7,26,Same Day,3,On time
5289,2015-01-10,2015,1,10,Same Day,3,On time
5290,2015-01-24,2015,1,24,Same Day,3,Late
5291,2015-05-21,2015,5,21,First Class,1,Late
5292,2015-06-06,2015,6,6,Second Class,2,Late
5293,2015-08-05,2015,8,5,Same Day,3,Late
5294,2015-11-10,2015,11,10,Same Day,3,Late
5295,2017-03-26,2017,3,26,Same Day,3,On time
5296,2015-09-20,2015,9,20,First Class,1,Late
5297,2016-06-11,2016,6,11,Standard Class,4,Late
5298,2016-06-20,2016,6,20,Standard Class,4,Late
5299,2016-06-29,2016,6,29,Standard Class,4,Late
5300,2015-05-13,2015,5,13,Second Class,2,Late
5301,2015-07-24,2015,7,24,Same Day,3,Late
5302,2016-01-10,2016,1,10,Same Day,3,Late
5303,2016-11-22,2016,11,22,Same Day,3,Late
5304,2016-12-01,2016,12,1,Second Class,2,Late
5305,2017-03-13,2017,3,13,Same Day,3,Late
5306,2017-04-17,2017,4,17,Same Day,3,Late
5307,2017-05-04,2017,5,4,Second Class,2,Late
5308,2015-04-30,2015,4,30,First Class,1,On time
5309,2015-05-28,2015,5,28,First Class,1,On time
5310,2015-11-29,2015,11,29,First Class,1,On time
5311,2016-01-13,2016,1,13,Second Class,2,On time
5312,2016-02-09,2016,2,9,First Class,1,On time
5313,2016-03-07,2016,3,7,First Class,1,On time
5314,2016-06-23,2016,6,23,Second Class,2,On time
5315,2016-10-30,2016,10,30,First Class,1,On time
5316,2016-12-04,2016,12,4,First Class,1,On time
5317,2016-12-26,2016,12,26,First Class,1,On time
5318,2017-07-09,2017,7,9,Second Class,2,On time
5319,2016-03-01,2016,3,1,Same Day,3,On time
5320,2015-03-02,2015,3,2,Second Class,2,Late
5321,2015-09-14,2015,9,14,Same Day,3,Late
5322,2015-10-06,2015,10,6,Second Class,2,Late
5323,2015-12-03,2015,12,3,Same Day,3,Late
5324,2016-01-29,2016,1,29,Same Day,3,Late
5325,2017-01-08,2017,1,8,Standard Class,4,Late
5326,2015-12-21,2015,12,21,First Class,1,Late
5327,2016-05-27,2016,5,27,Second Class,2,Late
5328,2017-01-18,2017,1,18,Standard Class,4,Late
5329,2017-04-07,2017,4,7,Standard Class,4,Late
5330,2015-03-19,2015,3,19,First Class,1,On time
5331,2016-07-22,2016,7,22,Second Class,2,Late
5332,2016-08-16,2016,8,16,First Class,1,Late
5333,2016-11-20,2016,11,20,First Class,1,On time
5334,2017-01-10,2017,1,10,First Class,1,On time
5335,2017-06-23,2017,6,23,Second Class,2,Late
5336,2016-03-13,2016,3,13,Same Day,3,Late
5337,2015-03-18,2015,3,18,Second Class,2,On time
5338,2016-04-18,2016,4,18,Same Day,3,Late
5339,2015-09-18,2015,9,18,Second Class,2,On time
5340,2015-10-13,2015,10,13,Second Class,2,On time
5341,2016-01-26,2016,1,26,Same Day,3,On time
5342,2015-05-16,2015,5,16,Standard Class,4,Late
5343,2015-06-15,2015,6,15,Standard Class,4,Late
5344,2015-09-13,2015,9,13,Standard Class,4,Late
5345,2016-08-23,2016,8,23,Standard Class,4,Late
5346,2017-02-01,2017,2,1,Same Day,3,Late
5347,2017-03-22,2017,3,22,First Class,1,Late
5348,2017-07-07,2017,7,7,Standard Class,4,Late
5349,2015-01-15,2015,1,15,Same Day,3,Late
5350,2015-02-04,2015,2,4,Same Day,3,Late
5351,2015-02-18,2015,2,18,Same Day,3,Late
5352,2015-02-24,2015,2,24,Same Day,3,Late
5353,2015-04-15,2015,4,15,Same Day,3,On time
5354,2015-04-29,2015,4,29,Same Day,3,On time
5355,2015-05-31,2015,5,31,Same Day,3,Late
5356,2015-06-04,2015,6,4,Same Day,3,Late
5357,2015-06-07,2015,6,7,Same Day,3,Late
5358,2015-07-06,2015,7,6,Same Day,3,On time
5359,2015-07-08,2015,7,8,Same Day,3,Late
5360,2015-07-26,2015,7,26,Same Day,3,Late
5361,2015-07-29,2015,7,29,Same Day,3,On time
5362,2015-08-07,2015,8,7,Same Day,3,On time
5363,2015-10-26,2015,10,26,Same Day,3,On time
5364,2015-12-06,2015,12,6,Same Day,3,On time
5365,2017-06-01,2017,6,1,Second Class,2,Late
5366,2015-08-20,2015,8,20,Second Class,2,On time
5367,2016-05-01,2016,5,1,Second Class,2,On time
5368,2016-09-16,2016,9,16,Second Class,2,On time
5369,2016-08-23,2016,8,23,First Class,1,Late
5370,2015-05-18,2015,5,18,First Class,1,Late
5371,2016-07-19,2016,7,19,First Class,1,Late
5372,2016-12-24,2016,12,24,Second Class,2,On time
5373,2017-03-12,2017,3,12,Second Class,2,On time
5374,2017-06-10,2017,6,10,Second Class,2,On time
5375,2016-07-24,2016,7,24,Standard Class,4,On time
5376,2016-01-10,2016,1,10,First Class,1,Late
5377,2016-12-01,2016,12,1,Same Day,3,On time
5378,2015-01-13,2015,1,13,Second Class,2,On time
5379,2015-05-28,2015,5,28,Second Class,2,On time
5380,2015-06-03,2015,6,3,Second Class,2,Late
5381,2016-07-20,2016,7,20,Same Day,3,On time
5382,2016-09-30,2016,9,30,Same Day,3,On time
5383,2017-01-05,2017,1,5,First Class,1,Late
5384,2017-03-15,2017,3,15,Same Day,3,Late
5385,2015-07-20,2015,7,20,Second Class,2,Late
5386,2016-03-07,2016,3,7,First Class,1,Late
5387,2015-10-02,2015,10,2,Standard Class,4,Late
5388,2015-08-02,2015,8,2,First Class,1,Late
5389,2015-11-21,2015,11,21,Same Day,3,Late
5390,2015-04-06,2015,4,6,Same Day,3,Late
5391,2015-12-01,2015,12,1,First Class,1,On time
5392,2016-04-14,2016,4,14,Same Day,3,Late
5393,2015-05-26,2015,5,26,Second Class,2,On time
5394,2016-04-30,2016,4,30,Second Class,2,On time
5395,2016-05-21,2016,5,21,Same Day,3,On time
5396,2017-06-07,2017,6,7,Standard Class,4,On time
5397,2015-02-15,2015,2,15,Standard Class,4,Late
5398,2015-09-06,2015,9,6,Standard Class,4,Late
5399,2017-02-24,2017,2,24,Same Day,3,Late
5400,2017-09-17,2017,9,17,Second Class,2,On time
5401,2016-05-30,2016,5,30,Second Class,2,On time
5402,2016-08-23,2016,8,23,Same Day,3,On time
5403,2016-10-17,2016,10,17,Second Class,2,Late
5404,2017-07-26,2017,7,26,Second Class,2,On time
5405,2017-08-05,2017,8,5,Same Day,3,Late
5406,2015-04-06,2015,4,6,Same Day,3,On time
5407,2015-03-22,2015,3,22,Second Class,2,Late
5408,2016-10-14,2016,10,14,Second Class,2,On time
5409,2017-02-14,2017,2,14,Same Day,3,On time
5410,2015-01-28,2015,1,28,Second Class,2,Late
5411,2015-03-25,2015,3,25,Second Class,2,Late
5412,2016-09-29,2016,9,29,Second Class,2,Late
5413,2016-08-09,2016,8,9,Second Class,2,On time
5414,2015-08-12,2015,8,12,Second Class,2,On time
5415,2016-01-26,2016,1,26,Second Class,2,Late
5416,2016-03-02,2016,3,2,Standard Class,4,Late
5417,2017-05-03,2017,5,3,Same Day,3,Late
5418,2016-09-06,2016,9,6,Second Class,2,On time
5419,2017-06-13,2017,6,13,Same Day,3,On time
5420,2015-02-23,2015,2,23,Standard Class,4,Late
5421,2017-03-09,2017,3,9,Second Class,2,On time
5422,2017-04-29,2017,4,29,First Class,1,Late
5423,2015-04-09,2015,4,9,Second Class,2,Late
5424,2015-06-10,2015,6,10,Second Class,2,Late
5425,2015-09-04,2015,9,4,Second Class,2,On time
5426,2016-02-21,2016,2,21,Standard Class,4,Late
5427,2015-05-15,2015,5,15,First Class,1,Late
5428,2017-03-01,2017,3,1,First Class,1,Late
5429,2015-06-14,2015,6,14,First Class,1,Late
5430,2015-07-12,2015,7,12,Second Class,2,Late
5431,2015-11-17,2015,11,17,Same Day,3,Late
5432,2016-06-30,2016,6,30,First Class,1,On time
5433,2016-10-08,2016,10,8,Same Day,3,On time
5434,2016-10-13,2016,10,13,Same Day,3,Late
5435,2017-02-20,2017,2,20,Same Day,3,On time
5436,2017-01-04,2017,1,4,Second Class,2,On time
5437,2015-11-03,2015,11,3,Second Class,2,Late
5438,2016-01-21,2016,1,21,Standard Class,4,On time
5439,2015-04-17,2015,4,17,Same Day,3,Late
5440,2016-07-13,2016,7,13,Same Day,3,Late
5441,2016-11-09,2016,11,9,Standard Class,4,Late
5442,2015-07-18,2015,7,18,Same Day,3,On time
5443,2015-11-30,2015,11,30,Second Class,2,On time
5444,2016-12-08,2016,12,8,First Class,1,On time
5445,2017-04-12,2017,4,12,Second Class,2,On time
5446,2017-06-03,2017,6,3,Same Day,3,On time
5447,2017-09-11,2017,9,11,Same Day,3,On time
5448,2015-10-23,2015,10,23,Second Class,2,Late
5449,2015-05-26,2015,5,26,Standard Class,4,Late
5450,2016-02-29,2016,2,29,First Class,1,Late
5451,2017-03-04,2017,3,4,Same Day,3,On time
5452,2016-09-24,2016,9,24,Second Class,2,On time
5453,2017-02-28,2017,2,28,Second Class,2,Late
5454,2015-12-06,2015,12,6,First Class,1,Late
5455,2016-06-26,2016,6,26,Same Day,3,On time
5456,2016-09-19,2016,9,19,Second Class,2,Late
5457,2017-01-13,2017,1,13,First Class,1,Late
5458,2015-03-29,2015,3,29,Second Class,2,On time
5459,2017-04-13,2017,4,13,Same Day,3,On time
